0.5870246887207031,-0.003683626651763916,0.0
0.8863353729248047,-0.05788451433181763,0.0
1.0152068138122559,0.009812891483306885,0.0
1.2195091247558594,0.027033209800720215,0.0
1.4720826148986816,-0.022777557373046875,0.0
1.7800302505493164,0.013693928718566895,0.0
2.043869972229004,0.034934163093566895,0.0
2.259697437286377,0.02733081579208374,0.0
2.5455074310302734,-0.013277113437652588,0.0
3.2074952125549316,-0.06829673051834106,0.0
4.115652561187744,-0.08830893039703369,0.0
4.661828517913818,-0.024590909481048584,0.0
5.215834140777588,.01207059621810913,0.0
6.165359020233154,-0.03212010860443115, 0.0
7.582801818847656,-0.09250670671463013,0.0
8.660012245178223,-0.058723509311676025, 0.0
9.440983772277832,0.24963343143463135, 0.0
9.895130157470703,0.9772604703903198,0.0
10.15890121459961,1.9001789093017578,0.0
9.9476900100708,2.5783042907714844,0.0
9.815971374511719,3.4804635047912598,0.0
9.80122184753418,4.7462158203125,0.0
